,AA,AE,AG,AI,AK,AL,AS,AT,AV,DE,DK,DL,DS,DV,EA,ED,EE,EG,EK,EL,EQ,ER,ES,ET,EV,FL,FS,FV,GA,GE,GG,GL,GR,GS,GV,IE,II,IL,IS,IV,KE,KK,KL,KS,LA,LD,LE,LF,LG,LI,LK,LL,LN,LP,LQ,LR,LS,LT,LV,LY,NL,NS,PA,PL,PP,PS,QE,QL,QS,RA,RE,RL,RS,SA,SD,SE,SF,SG,SI,SK,SL,SN,SP,SQ,SR,SS,ST,SV,TA,TG,TK,TL,TS,TV,VA,VD,VE,VG,VI,VL,VR,VS,VV,class
0,0.00087184,0.0026155189999999997,0.001743679,0.0026155189999999997,0.003487358,0.012205754,0.0026155189999999997,0.00087184,0.003487358,0.005231037,0.001743679,0.006102877,0.005231037,0.003487358,0.006102877,0.001743679,0.005231037,0.001743679,0.006974716999999999,0.006102877,0.004359198,0.001743679,0.006102877,0.0026155189999999997,0.003487358,0.001743679,0.004359198,0.004359198,0.0026155189999999997,0.004359198,0.003487358,0.005231037,0.001743679,0.006974716999999999,0.005231037,0.003487358,0.001743679,0.0026155189999999997,0.003487358,0.003487358,0.005231037,0.005231037,0.004359198,0.003487358,0.005231037,0.0026155189999999997,0.004359198,0.001743679,0.006974716999999999,0.0026155189999999997,0.005231037,0.015693112,0.0026155189999999997,0.009590235,0.005231037,0.003487358,0.013949433,0.005231037,0.012205754,0.004359198,0.004359198,0.003487358,0.001743679,0.003487358,0.00087184,0.006102877,0.001743679,0.006102877,0.004359198,0.001743679,0.001743679,0.005231037,0.00087184,0.001743679,0.003487358,0.006102877,0.001743679,0.006102877,0.006102877,0.006102877,0.007846556,0.003487358,0.003487358,0.0026155189999999997,0.0026155189999999997,0.006102877,0.001743679,0.006974716999999999,0.00087184,0.0026155189999999997,0.003487358,0.0026155189999999997,0.0026155189999999997,0.004359198,0.005231037,0.0026155189999999997,0.005231037,0.004359198,0.003487358,0.009590235,0.005231037,0.001743679,0.007846556,1
1,0.0,0.0,0.007092199,0.010638298000000001,0.003546099,0.007092199,0.007092199,0.0,0.0,0.0,0.0,0.003546099,0.0,0.0,0.0,0.0,0.003546099,0.003546099,0.0,0.003546099,0.007092199,0.0,0.0,0.003546099,0.003546099,0.017730496000000002,0.003546099,0.003546099,0.003546099,0.0,0.010638298000000001,0.0,0.0,0.007092199,0.007092199,0.003546099,0.0,0.007092199,0.007092199,0.007092199,0.0,0.0,0.0,0.003546099,0.014184397,0.007092199,0.003546099,0.007092199,0.010638298000000001,0.010638298000000001,0.003546099,0.014184397,0.007092199,0.007092199,0.003546099,0.007092199,0.014184397,0.010638298000000001,0.010638298000000001,0.007092199,0.007092199,0.010638298000000001,0.003546099,0.010638298000000001,0.0,0.007092199,0.0,0.010638298000000001,0.003546099,0.0,0.0,0.0,0.0,0.0,0.003546099,0.007092199,0.017730496000000002,0.003546099,0.010638298000000001,0.003546099,0.024822695,0.003546099,0.0,0.0,0.0,0.007092199,0.0,0.0,0.010638298000000001,0.007092199,0.0,0.014184397,0.003546099,0.003546099,0.003546099,0.0,0.003546099,0.003546099,0.0,0.014184397,0.0,0.007092199,0.010638298000000001,1
2,0.006514658,0.003257329,0.003257329,0.001628664,0.001628664,0.006514658,0.006514658,0.001628664,0.006514658,0.0,0.0,0.008143322,0.004885993,0.003257329,0.004885993,0.003257329,0.004885993,0.001628664,0.001628664,0.008143322,0.004885993,0.006514658,0.009771987,0.0,0.0,0.003257329,0.006514658,0.004885993,0.0,0.001628664,0.001628664,0.001628664,0.006514658,0.003257329,0.0,0.004885993,0.001628664,0.003257329,0.001628664,0.001628664,0.004885993,0.004885993,0.0,0.008143322,0.006514658,0.004885993,0.008143322,0.006514658,0.006514658,0.011400651000000001,0.008143322,0.009771987,0.006514658,0.006514658,0.001628664,0.003257329,0.01465798,0.003257329,0.009771987,0.003257329,0.003257329,0.004885993,0.003257329,0.009771987,0.0,0.008143322,0.001628664,0.006514658,0.0,0.001628664,0.003257329,0.008143322,0.003257329,0.013029316,0.001628664,0.006514658,0.011400651000000001,0.003257329,0.003257329,0.001628664,0.013029316,0.003257329,0.003257329,0.001628664,0.004885993,0.01465798,0.009771987,0.001628664,0.001628664,0.0,0.0,0.008143322,0.003257329,0.0,0.004885993,0.009771987,0.0,0.001628664,0.001628664,0.003257329,0.003257329,0.001628664,0.001628664,1
3,0.006423983,0.002141328,0.004282655,0.00856531,0.006423983,0.002141328,0.010706638000000001,0.002141328,0.00856531,0.004282655,0.006423983,0.006423983,0.012847966,0.00856531,0.006423983,0.002141328,0.004282655,0.002141328,0.002141328,0.004282655,0.002141328,0.002141328,0.004282655,0.006423983,0.002141328,0.0,0.004282655,0.004282655,0.006423983,0.006423983,0.002141328,0.006423983,0.0,0.002141328,0.00856531,0.0,0.002141328,0.00856531,0.012847966,0.0,0.002141328,0.006423983,0.012847966,0.006423983,0.006423983,0.00856531,0.0,0.002141328,0.004282655,0.002141328,0.00856531,0.006423983,0.006423983,0.002141328,0.002141328,0.002141328,0.012847966,0.00856531,0.0,0.004282655,0.00856531,0.002141328,0.004282655,0.0,0.0,0.002141328,0.0,0.004282655,0.0,0.0,0.0,0.0,0.002141328,0.006423983,0.006423983,0.002141328,0.002141328,0.010706638000000001,0.012847966,0.006423983,0.002141328,0.006423983,0.002141328,0.002141328,0.002141328,0.006423983,0.017130621000000002,0.010706638000000001,0.006423983,0.004282655,0.004282655,0.004282655,0.006423983,0.010706638000000001,0.00856531,0.00856531,0.006423983,0.004282655,0.004282655,0.004282655,0.002141328,0.004282655,0.002141328,1
4,0.006514658,0.003257329,0.003257329,0.001628664,0.001628664,0.006514658,0.006514658,0.001628664,0.006514658,0.0,0.0,0.008143322,0.004885993,0.003257329,0.004885993,0.003257329,0.004885993,0.001628664,0.001628664,0.008143322,0.004885993,0.006514658,0.009771987,0.0,0.0,0.003257329,0.006514658,0.004885993,0.0,0.001628664,0.001628664,0.001628664,0.006514658,0.003257329,0.0,0.004885993,0.001628664,0.003257329,0.001628664,0.001628664,0.004885993,0.004885993,0.0,0.008143322,0.006514658,0.004885993,0.008143322,0.006514658,0.006514658,0.011400651000000001,0.008143322,0.009771987,0.006514658,0.006514658,0.001628664,0.003257329,0.01465798,0.003257329,0.009771987,0.003257329,0.003257329,0.004885993,0.003257329,0.009771987,0.0,0.008143322,0.001628664,0.006514658,0.0,0.001628664,0.003257329,0.008143322,0.003257329,0.013029316,0.001628664,0.006514658,0.011400651000000001,0.003257329,0.003257329,0.001628664,0.013029316,0.003257329,0.003257329,0.001628664,0.004885993,0.01465798,0.009771987,0.001628664,0.001628664,0.0,0.0,0.008143322,0.003257329,0.0,0.004885993,0.009771987,0.0,0.001628664,0.001628664,0.003257329,0.003257329,0.001628664,0.001628664,1
5,0.0035087720000000003,0.0,0.010526316,0.010526316,0.0035087720000000003,0.0070175440000000006,0.0035087720000000003,0.0070175440000000006,0.01754386,0.0,0.0,0.0035087720000000003,0.0,0.0035087720000000003,0.0070175440000000006,0.0,0.0,0.0035087720000000003,0.0,0.0035087720000000003,0.0,0.0035087720000000003,0.0,0.0035087720000000003,0.0,0.010526316,0.0,0.010526316,0.010526316,0.0,0.010526316,0.010526316,0.0035087720000000003,0.014035088000000001,0.010526316,0.0,0.0070175440000000006,0.0070175440000000006,0.0035087720000000003,0.0070175440000000006,0.0,0.0,0.0035087720000000003,0.0,0.010526316,0.0,0.01754386,0.0070175440000000006,0.0070175440000000006,0.0,0.0035087720000000003,0.0070175440000000006,0.0070175440000000006,0.014035088000000001,0.0035087720000000003,0.0035087720000000003,0.0035087720000000003,0.0070175440000000006,0.01754386,0.0070175440000000006,0.010526316,0.0,0.0035087720000000003,0.014035088000000001,0.0,0.0070175440000000006,0.0,0.0035087720000000003,0.0,0.0,0.0035087720000000003,0.0035087720000000003,0.0,0.0035087720000000003,0.0,0.0,0.0035087720000000003,0.0035087720000000003,0.0035087720000000003,0.0070175440000000006,0.0035087720000000003,0.0035087720000000003,0.0035087720000000003,0.0,0.0,0.0,0.0,0.0,0.0070175440000000006,0.0070175440000000006,0.0035087720000000003,0.0035087720000000003,0.0,0.0035087720000000003,0.010526316,0.0,0.0,0.010526316,0.0035087720000000003,0.014035088000000001,0.0,0.010526316,0.0,1
6,0.0,0.0,0.006622517,0.0,0.006622517,0.0,0.0,0.0,0.0,0.0,0.006622517,0.006622517,0.006622517,0.0,0.006622517,0.0,0.006622517,0.0,0.006622517,0.0,0.0,0.0,0.006622517,0.0,0.0,0.013245033,0.006622517,0.0,0.0,0.006622517,0.0,0.0,0.0,0.006622517,0.0,0.0,0.006622517,0.006622517,0.0,0.006622517,0.0,0.0,0.006622517,0.0,0.0,0.0,0.006622517,0.013245033,0.0,0.0,0.0,0.013245033,0.0,0.0,0.0,0.0,0.006622517,0.006622517,0.026490066,0.006622517,0.0,0.0,0.0,0.0,0.0,0.006622517,0.006622517,0.0,0.0,0.0,0.006622517,0.0,0.006622517,0.0,0.006622517,0.006622517,0.0,0.006622517,0.0,0.0,0.013245033,0.0,0.0,0.006622517,0.0,0.013245033,0.0,0.006622517,0.0,0.0,0.006622517,0.013245033,0.0,0.006622517,0.006622517,0.0,0.006622517,0.0,0.006622517,0.013245033,0.013245033,0.006622517,0.006622517,1
7,0.012903226,0.006451613,0.006451613,0.0,0.006451613,0.019354839,0.0,0.0,0.006451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006451613,0.0,0.006451613,0.006451613,0.0,0.006451613,0.0,0.012903226,0.006451613,0.019354839,0.0,0.0,0.0,0.0,0.019354839,0.012903226,0.006451613,0.006451613,0.006451613,0.0,0.0,0.0,0.0,0.006451613,0.0,0.006451613,0.0,0.012903226,0.012903226,0.006451613,0.019354839,0.0,0.012903226,0.0,0.012903226,0.025806452,0.0,0.006451613,0.0,0.0,0.019354839,0.006451613,0.006451613,0.0,0.006451613,0.0,0.006451613,0.006451613,0.012903226,0.0,0.012903226,0.012903226,0.0,0.012903226,0.006451613,0.0,0.0,0.006451613,0.0,0.0,0.0,0.006451613,0.0,0.0,0.019354839,0.006451613,0.0,0.0,0.0,0.0,0.0,0.0,0.012903226,0.006451613,0.0,0.006451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012903226,0.0,0.012903226,0.006451613,1
8,0.0,0.002557545,0.00511509,0.00511509,0.0,0.010230179,0.002557545,0.00511509,0.002557545,0.007672634,0.002557545,0.010230179,0.00511509,0.002557545,0.007672634,0.002557545,0.0,0.007672634,0.00511509,0.002557545,0.0,0.002557545,0.010230179,0.0,0.007672634,0.010230179,0.010230179,0.002557545,0.0,0.0,0.002557545,0.007672634,0.002557545,0.00511509,0.002557545,0.002557545,0.002557545,0.002557545,0.00511509,0.0,0.00511509,0.007672634,0.00511509,0.002557545,0.002557545,0.017902813,0.007672634,0.012787723999999999,0.010230179,0.00511509,0.015345269,0.012787723999999999,0.002557545,0.0,0.002557545,0.0,0.015345269,0.0,0.00511509,0.00511509,0.007672634,0.0,0.010230179,0.00511509,0.0,0.0,0.0,0.00511509,0.0,0.0,0.0,0.010230179,0.002557545,0.00511509,0.007672634,0.002557545,0.00511509,0.0,0.007672634,0.007672634,0.007672634,0.00511509,0.002557545,0.002557545,0.0,0.0,0.00511509,0.00511509,0.0,0.002557545,0.002557545,0.00511509,0.0,0.007672634,0.002557545,0.007672634,0.002557545,0.007672634,0.0,0.007672634,0.0,0.007672634,0.002557545,1
9,0.004098361,0.0,0.008196721,0.008196721,0.0,0.0,0.004098361,0.0,0.008196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098361,0.004098361,0.0,0.0,0.0,0.0,0.004098361,0.0,0.008196721,0.028688525,0.004098361,0.004098361,0.004098361,0.016393443,0.012295081999999999,0.004098361,0.0,0.0,0.0,0.020491803,0.008196721,0.016393443,0.016393443,0.0,0.0,0.012295081999999999,0.008196721,0.012295081999999999,0.0,0.004098361,0.008196721,0.008196721,0.016393443,0.004098361,0.008196721,0.0,0.008196721,0.008196721,0.004098361,0.008196721,0.008196721,0.0,0.004098361,0.004098361,0.0,0.0,0.004098361,0.004098361,0.004098361,0.0,0.004098361,0.004098361,0.0,0.004098361,0.0,0.0,0.004098361,0.0,0.0,0.004098361,0.004098361,0.016393443,0.012295081999999999,0.028688525,0.008196721,0.0,0.0,0.0,0.008196721,0.0,0.004098361,0.0,0.008196721,0.0,0.008196721,0.008196721,0.004098361,0.0,0.0,0.0,0.004098361,0.0,0.004098361,0.0,0.012295081999999999,0.004098361,1
10,0.0,0.0,0.007575758,0.007575758,0.022727273,0.007575758,0.0,0.007575758,0.0,0.007575758,0.0,0.007575758,0.0,0.0,0.0,0.0,0.0,0.007575758,0.007575758,0.007575758,0.0,0.007575758,0.007575758,0.0,0.0,0.007575758,0.007575758,0.007575758,0.0,0.007575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515,0.007575758,0.007575758,0.0,0.0,0.0,0.015151515,0.0,0.007575758,0.007575758,0.007575758,0.0,0.007575758,0.0,0.015151515,0.007575758,0.007575758,0.007575758,0.0,0.015151515,0.007575758,0.0,0.007575758,0.0,0.0,0.0,0.007575758,0.007575758,0.0,0.007575758,0.007575758,0.007575758,0.0,0.0,0.007575758,0.007575758,0.0,0.007575758,0.0,0.007575758,0.0,0.015151515,0.0,0.0,0.0,0.0,0.015151515,0.007575758,0.0,0.007575758,0.007575758,0.007575758,0.0,0.0,0.0,0.0,0.0,0.007575758,0.0,0.007575758,0.0,0.0,0.007575758,0.0,0.0,0.0,1
11,0.038043478,0.010869565,0.005434783,0.0,0.010869565,0.005434783,0.005434783,0.010869565,0.005434783,0.005434783,0.0,0.0,0.0,0.0,0.010869565,0.005434783,0.0,0.0,0.0,0.02173913,0.0,0.010869565,0.005434783,0.010869565,0.0,0.0,0.0,0.016304348,0.005434783,0.005434783,0.005434783,0.010869565,0.0,0.0,0.0,0.010869565,0.005434783,0.0,0.0,0.005434783,0.0,0.005434783,0.010869565,0.0,0.010869565,0.0,0.016304348,0.005434783,0.016304348,0.0,0.005434783,0.02173913,0.005434783,0.0,0.0,0.005434783,0.005434783,0.0,0.010869565,0.005434783,0.0,0.005434783,0.0,0.0,0.0,0.005434783,0.0,0.0,0.005434783,0.02173913,0.005434783,0.010869565,0.005434783,0.005434783,0.0,0.010869565,0.005434783,0.005434783,0.0,0.0,0.005434783,0.0,0.0,0.005434783,0.0,0.0,0.005434783,0.0,0.005434783,0.005434783,0.005434783,0.010869565,0.005434783,0.010869565,0.010869565,0.005434783,0.0,0.0,0.0,0.02173913,0.0,0.005434783,0.010869565,1
12,0.003745318,0.0,0.0,0.0,0.0,0.007490637,0.011235955,0.0,0.007490637,0.007490637,0.003745318,0.0,0.0,0.0,0.007490637,0.007490637,0.0,0.003745318,0.0,0.003745318,0.003745318,0.003745318,0.003745318,0.003745318,0.003745318,0.018726592,0.003745318,0.003745318,0.0,0.0,0.02247191,0.0,0.003745318,0.007490637,0.007490637,0.003745318,0.003745318,0.018726592,0.011235955,0.003745318,0.003745318,0.0,0.003745318,0.0,0.02247191,0.011235955,0.003745318,0.011235955,0.007490637,0.007490637,0.0,0.014981273,0.011235955,0.003745318,0.0,0.0,0.02247191,0.007490637,0.014981273,0.003745318,0.011235955,0.0,0.0,0.02247191,0.003745318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003745318,0.0,0.0,0.0,0.011235955,0.007490637,0.0,0.003745318,0.02247191,0.003745318,0.003745318,0.0,0.0,0.0,0.011235955,0.003745318,0.007490637,0.003745318,0.0,0.011235955,0.003745318,0.0,0.0,0.0,0.003745318,0.003745318,0.014981273,0.011235955,0.007490637,0.007490637,0.007490637,1
13,0.008196721,0.0032786890000000004,0.0032786890000000004,0.004918033,0.001639344,0.006557377,0.0,0.0,0.006557377,0.004918033,0.0032786890000000004,0.008196721,0.01147541,0.006557377,0.0032786890000000004,0.006557377,0.008196721,0.001639344,0.006557377,0.006557377,0.0,0.001639344,0.001639344,0.004918033,0.001639344,0.0,0.0032786890000000004,0.001639344,0.004918033,0.004918033,0.008196721,0.006557377,0.0032786890000000004,0.013114754,0.004918033,0.008196721,0.0032786890000000004,0.0032786890000000004,0.0032786890000000004,0.001639344,0.004918033,0.0,0.0,0.0032786890000000004,0.006557377,0.004918033,0.0032786890000000004,0.001639344,0.014754098,0.0032786890000000004,0.004918033,0.013114754,0.004918033,0.004918033,0.006557377,0.006557377,0.0032786890000000004,0.0032786890000000004,0.0032786890000000004,0.0,0.0032786890000000004,0.0,0.0,0.001639344,0.0032786890000000004,0.008196721,0.0032786890000000004,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.0032786890000000004,0.001639344,0.006557377,0.001639344,0.001639344,0.009836066,0.0,0.004918033,0.008196721,0.0032786890000000004,0.004918033,0.004918033,0.001639344,0.01147541,0.001639344,0.001639344,0.001639344,0.0032786890000000004,0.004918033,0.0032786890000000004,0.0,0.0032786890000000004,0.001639344,0.004918033,0.001639344,0.0032786890000000004,0.001639344,0.008196721,0.0032786890000000004,0.001639344,0.001639344,0
14,0.012804097,0.005121639,0.010243278,0.00128041,0.00128041,0.005121639,0.006402049,0.0025608189999999998,0.006402049,0.005121639,0.00128041,0.0025608189999999998,0.0038412290000000003,0.0025608189999999998,0.0025608189999999998,0.0025608189999999998,0.005121639,0.0038412290000000003,0.0,0.0076824580000000005,0.0038412290000000003,0.00128041,0.005121639,0.0025608189999999998,0.005121639,0.0,0.00128041,0.0,0.010243278,0.005121639,0.008962868,0.016645326999999998,0.0025608189999999998,0.005121639,0.006402049,0.0,0.0,0.00128041,0.00128041,0.0025608189999999998,0.0038412290000000003,0.00128041,0.0025608189999999998,0.0025608189999999998,0.010243278,0.006402049,0.005121639,0.005121639,0.010243278,0.0,0.005121639,0.008962868,0.00128041,0.006402049,0.00128041,0.0025608189999999998,0.0025608189999999998,0.0025608189999999998,0.010243278,0.00128041,0.0025608189999999998,0.0025608189999999998,0.00128041,0.00128041,0.006402049,0.006402049,0.00128041,0.006402049,0.005121639,0.0025608189999999998,0.010243278,0.005121639,0.005121639,0.0038412290000000003,0.0076824580000000005,0.0,0.0,0.008962868,0.00128041,0.005121639,0.0076824580000000005,0.0038412290000000003,0.006402049,0.00128041,0.0,0.0038412290000000003,0.0025608189999999998,0.0076824580000000005,0.0025608189999999998,0.006402049,0.0,0.0076824580000000005,0.0038412290000000003,0.010243278,0.005121639,0.0076824580000000005,0.0,0.010243278,0.0038412290000000003,0.005121639,0.005121639,0.008962868,0.008962868,0
15,0.0,0.0,0.008928571,0.0,0.0,0.008928571,0.008928571,0.008928571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571,0.0,0.008928571,0.008928571,0.0,0.0,0.0,0.008928571,0.008928571,0.0,0.008928571,0.017857143,0.008928571,0.0,0.0,0.0,0.008928571,0.0,0.008928571,0.017857143,0.0,0.017857143,0.008928571,0.0,0.008928571,0.0,0.0,0.0,0.0,0.008928571,0.008928571,0.008928571,0.008928571,0.026785714,0.0,0.0,0.017857143,0.0,0.035714286,0.0,0.008928571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571,0.0,0.008928571,0.008928571,0.0,0.017857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571,0.008928571,0.017857143,0.008928571,0.0,0.008928571,0.017857143,0.008928571,0.0,0.008928571,0.008928571,0.0,0.008928571,0.0,0.0,0.0,0.0,0.008928571,0.008928571,0.008928571,0.017857143,0.0,0.0,0.026785714,0
16,0.0037664779999999998,0.0018832389999999999,0.005649718000000001,0.007532957,0.0018832389999999999,0.005649718000000001,0.005649718000000001,0.0037664779999999998,0.011299435,0.0037664779999999998,0.0,0.0037664779999999998,0.0,0.0037664779999999998,0.0,0.0037664779999999998,0.0037664779999999998,0.0018832389999999999,0.0,0.0037664779999999998,0.0037664779999999998,0.0018832389999999999,0.007532957,0.0,0.0018832389999999999,0.015065913,0.005649718000000001,0.007532957,0.009416196,0.0037664779999999998,0.005649718000000001,0.007532957,0.0037664779999999998,0.0037664779999999998,0.0018832389999999999,0.0018832389999999999,0.005649718000000001,0.007532957,0.0037664779999999998,0.005649718000000001,0.0,0.0,0.0037664779999999998,0.005649718000000001,0.005649718000000001,0.0,0.007532957,0.013182673999999998,0.013182673999999998,0.009416196,0.0018832389999999999,0.016949153,0.0018832389999999999,0.005649718000000001,0.0018832389999999999,0.0,0.011299435,0.0018832389999999999,0.009416196,0.0037664779999999998,0.0037664779999999998,0.0018832389999999999,0.0018832389999999999,0.0018832389999999999,0.0,0.0018832389999999999,0.0018832389999999999,0.0018832389999999999,0.005649718000000001,0.0037664779999999998,0.0,0.0037664779999999998,0.0037664779999999998,0.007532957,0.0037664779999999998,0.005649718000000001,0.007532957,0.015065913,0.005649718000000001,0.0018832389999999999,0.011299435,0.0018832389999999999,0.0018832389999999999,0.0037664779999999998,0.0,0.005649718000000001,0.013182673999999998,0.0018832389999999999,0.007532957,0.0018832389999999999,0.0,0.007532957,0.005649718000000001,0.007532957,0.007532957,0.0,0.0018832389999999999,0.005649718000000001,0.0,0.005649718000000001,0.0037664779999999998,0.011299435,0.009416196,0
